  -5.7900000e+03  -1.4984827e+01   6.3908117e+01   5.7844087e+00   2.3722215e+00   0.0000000e+00   0.0000000e+00
  -5.7850000e+03  -1.4971874e+01   6.3809339e+01   5.7547720e+00   2.3817306e+00   0.0000000e+00   0.0000000e+00
  -5.7800000e+03  -1.4952117e+01   6.3703819e+01   5.7383561e+00   2.3947277e+00   0.0000000e+00   0.0000000e+00
  -5.7750000e+03  -1.4923884e+01   6.3593588e+01   5.7338108e+00   2.4105234e+00   0.0000000e+00   0.0000000e+00
  -5.7700000e+03  -1.4885499e+01   6.3480673e+01   5.7397861e+00   2.4284284e+00   0.0000000e+00   0.0000000e+00
  -5.7650000e+03  -1.4835291e+01   6.3367105e+01   5.7549317e+00   2.4477531e+00   0.0000000e+00   0.0000000e+00
  -5.7600000e+03  -1.4771586e+01   6.3254913e+01   5.7778977e+00   2.4678082e+00   0.0000000e+00   0.0000000e+00
  -5.7550000e+03  -1.4692711e+01   6.3146125e+01   5.8073338e+00   2.4879043e+00   0.0000000e+00   0.0000000e+00
  -5.7500000e+03  -1.4596992e+01   6.3042772e+01   5.8418900e+00   2.5073520e+00   0.0000000e+00   0.0000000e+00
  -5.7450000e+03  -1.4483051e+01   6.2946619e+01   5.8800428e+00   2.5254536e+00   0.0000000e+00   0.0000000e+00
  -5.7400000e+03  -1.4350691e+01   6.2858382e+01   5.9195759e+00   2.5414780e+00   0.0000000e+00   0.0000000e+00
  -5.7350000e+03  -1.4200010e+01   6.2778510e+01   5.9580996e+00   2.5546859e+00   0.0000000e+00   0.0000000e+00
  -5.7300000e+03  -1.4031104e+01   6.2707457e+01   5.9932242e+00   2.5643379e+00   0.0000000e+00   0.0000000e+00
  -5.7250000e+03  -1.3844071e+01   6.2645672e+01   6.0225601e+00   2.5696948e+00   0.0000000e+00   0.0000000e+00
  -5.7200000e+03  -1.3639009e+01   6.2593608e+01   6.0437176e+00   2.5700171e+00   0.0000000e+00   0.0000000e+00
  -5.7150000e+03  -1.3416016e+01   6.2551716e+01   6.0543069e+00   2.5645655e+00   0.0000000e+00   0.0000000e+00
  -5.7100000e+03  -1.3175188e+01   6.2520447e+01   6.0519386e+00   2.5526007e+00   0.0000000e+00   0.0000000e+00
  -5.7050000e+03  -1.2916624e+01   6.2500252e+01   6.0342228e+00   2.5333833e+00   0.0000000e+00   0.0000000e+00
  -5.7000000e+03  -1.2640421e+01   6.2491584e+01   5.9987700e+00   2.5061740e+00   0.0000000e+00   0.0000000e+00
  -5.6950000e+03  -1.2346969e+01   6.2494655e+01   5.9440051e+00   2.4705394e+00   0.0000000e+00   0.0000000e+00
  -5.6900000e+03  -1.2037831e+01   6.2508729e+01   5.8716120e+00   2.4272703e+00   0.0000000e+00   0.0000000e+00
  -5.6850000e+03  -1.1714861e+01   6.2532831e+01   5.7840891e+00   2.3774632e+00   0.0000000e+00   0.0000000e+00
  -5.6800000e+03  -1.1379913e+01   6.2565986e+01   5.6839348e+00   2.3222148e+00   0.0000000e+00   0.0000000e+00
  -5.6750000e+03  -1.1034843e+01   6.2607220e+01   5.5736478e+00   2.2626218e+00   0.0000000e+00   0.0000000e+00
  -5.6700000e+03  -1.0681505e+01   6.2655557e+01   5.4557264e+00   2.1997809e+00   0.0000000e+00   0.0000000e+00
  -5.6650000e+03  -1.0321754e+01   6.2710022e+01   5.3326692e+00   2.1347886e+00   0.0000000e+00   0.0000000e+00
  -5.6600000e+03  -9.9574444e+00   6.2769642e+01   5.2069745e+00   2.0687418e+00   0.0000000e+00   0.0000000e+00
  -5.6550000e+03  -9.5904312e+00   6.2833441e+01   5.0811410e+00   2.0027371e+00   0.0000000e+00   0.0000000e+00
  -5.6500000e+03  -9.2225690e+00   6.2900444e+01   4.9576670e+00   1.9378710e+00   0.0000000e+00   0.0000000e+00
  -5.6450000e+03  -8.8555281e+00   6.2969594e+01   4.8386277e+00   1.8750674e+00   0.0000000e+00   0.0000000e+00
  -5.6400000e+03  -8.4902409e+00   6.3039505e+01   4.7244045e+00   1.8145581e+00   0.0000000e+00   0.0000000e+00
  -5.6350000e+03  -8.1274556e+00   6.3108707e+01   4.6149555e+00   1.7564023e+00   0.0000000e+00   0.0000000e+00
  -5.6300000e+03  -7.7679202e+00   6.3175731e+01   4.5102388e+00   1.7006588e+00   0.0000000e+00   0.0000000e+00
  -5.6250000e+03  -7.4123826e+00   6.3239107e+01   4.4102126e+00   1.6473866e+00   0.0000000e+00   0.0000000e+00
  -5.6200000e+03  -7.0615910e+00   6.3297367e+01   4.3148348e+00   1.5966448e+00   0.0000000e+00   0.0000000e+00
  -5.6150000e+03  -6.7162934e+00   6.3349040e+01   4.2240635e+00   1.5484923e+00   0.0000000e+00   0.0000000e+00
  -5.6100000e+03  -6.3772379e+00   6.3392658e+01   4.1378569e+00   1.5029882e+00   0.0000000e+00   0.0000000e+00
  -5.6050000e+03  -6.0451724e+00   6.3426752e+01   4.0561731e+00   1.4601915e+00   0.0000000e+00   0.0000000e+00
  -5.6000000e+03  -5.7208450e+00   6.3449852e+01   3.9789700e+00   1.4201610e+00   0.0000000e+00   0.0000000e+00
  -5.5950000e+03  -5.4051348e+00   6.3460617e+01   3.9059611e+00   1.3829146e+00   0.0000000e+00   0.0000000e+00
  -5.5900000e+03  -5.0994452e+00   6.3458217e+01   3.8358804e+00   1.3483052e+00   0.0000000e+00   0.0000000e+00
  -5.5850000e+03  -4.8053103e+00   6.3441951e+01   3.7672176e+00   1.3161443e+00   0.0000000e+00   0.0000000e+00
  -5.5800000e+03  -4.5242646e+00   6.3411118e+01   3.6984618e+00   1.2862435e+00   0.0000000e+00   0.0000000e+00
  -5.5750000e+03  -4.2578424e+00   6.3365016e+01   3.6281027e+00   1.2584144e+00   0.0000000e+00   0.0000000e+00
  -5.5700000e+03  -4.0075780e+00   6.3302944e+01   3.5546295e+00   1.2324687e+00   0.0000000e+00   0.0000000e+00
  -5.5650000e+03  -3.7750057e+00   6.3224200e+01   3.4765317e+00   1.2082179e+00   0.0000000e+00   0.0000000e+00
  -5.5600000e+03  -3.5616599e+00   6.3128083e+01   3.3922988e+00   1.1854736e+00   0.0000000e+00   0.0000000e+00
  -5.5550000e+03  -3.3690749e+00   6.3013891e+01   3.3004201e+00   1.1640474e+00   0.0000000e+00   0.0000000e+00
  -5.5500000e+03  -3.1987850e+00   6.2880923e+01   3.1993850e+00   1.1437510e+00   0.0000000e+00   0.0000000e+00
  -5.5450000e+03  -3.0516575e+00   6.2728935e+01   3.0885932e+00   1.1245166e+00   0.0000000e+00   0.0000000e+00
  -5.5400000e+03  -2.9258914e+00   6.2559510e+01   2.9710848e+00   1.1067597e+00   0.0000000e+00   0.0000000e+00
  -5.5350000e+03  -2.8190187e+00   6.2374689e+01   2.8508103e+00   1.0910163e+00   0.0000000e+00   0.0000000e+00
  -5.5300000e+03  -2.7285713e+00   6.2176512e+01   2.7317200e+00   1.0778226e+00   0.0000000e+00   0.0000000e+00
  -5.5250000e+03  -2.6520813e+00   6.1967021e+01   2.6177644e+00   1.0677147e+00   0.0000000e+00   0.0000000e+00
  -5.5200000e+03  -2.5870804e+00   6.1748257e+01   2.5128937e+00   1.0612286e+00   0.0000000e+00   0.0000000e+00
  -5.5150000e+03  -2.5311008e+00   6.1522259e+01   2.4210585e+00   1.0589004e+00   0.0000000e+00   0.0000000e+00
  -5.5100000e+03  -2.4816744e+00   6.1291069e+01   2.3462090e+00   1.0612664e+00   0.0000000e+00   0.0000000e+00
  -5.5050000e+03  -2.4363332e+00   6.1056727e+01   2.2922957e+00   1.0688625e+00   0.0000000e+00   0.0000000e+00
  -5.5000000e+03  -2.3926090e+00   6.0821274e+01   2.2632690e+00   1.0822250e+00   0.0000000e+00   0.0000000e+00
  -5.4950000e+03  -2.3482628e+00   6.0586488e+01   2.2619336e+00   1.1017024e+00   0.0000000e+00   0.0000000e+00
  -5.4900000e+03  -2.3019712e+00   6.0353094e+01   2.2865118e+00   1.1268932e+00   0.0000000e+00   0.0000000e+00
  -5.4850000e+03  -2.2526395e+00   6.0121556e+01   2.3340802e+00   1.1572086e+00   0.0000000e+00   0.0000000e+00
  -5.4800000e+03  -2.1991733e+00   5.9892335e+01   2.4017155e+00   1.1920597e+00   0.0000000e+00   0.0000000e+00
  -5.4750000e+03  -2.1404779e+00   5.9665895e+01   2.4864943e+00   1.2308574e+00   0.0000000e+00   0.0000000e+00
  -5.4700000e+03  -2.0754590e+00   5.9442697e+01   2.5854933e+00   1.2730130e+00   0.0000000e+00   0.0000000e+00
  -5.4650000e+03  -2.0030218e+00   5.9223206e+01   2.6957892e+00   1.3179375e+00   0.0000000e+00   0.0000000e+00
  -5.4600000e+03  -1.9220720e+00   5.9007882e+01   2.8144584e+00   1.3650419e+00   0.0000000e+00   0.0000000e+00
  -5.4550000e+03  -1.8315149e+00   5.8797189e+01   2.9385778e+00   1.4137374e+00   0.0000000e+00   0.0000000e+00
  -5.4500000e+03  -1.7302560e+00   5.8591590e+01   3.0652240e+00   1.4634350e+00   0.0000000e+00   0.0000000e+00
  -5.4450000e+03  -1.6174127e+00   5.8391441e+01   3.1916739e+00   1.5135626e+00   0.0000000e+00   0.0000000e+00
  -5.4400000e+03  -1.4929500e+00   5.8196675e+01   3.3160061e+00   1.5636150e+00   0.0000000e+00   0.0000000e+00
  -5.4350000e+03  -1.3570451e+00   5.8007118e+01   3.4364994e+00   1.6131040e+00   0.0000000e+00   0.0000000e+00
  -5.4300000e+03  -1.2098747e+00   5.7822597e+01   3.5514327e+00   1.6615411e+00   0.0000000e+00   0.0000000e+00
  -5.4250000e+03  -1.0516160e+00   5.7642940e+01   3.6590848e+00   1.7084381e+00   0.0000000e+00   0.0000000e+00
  -5.4200000e+03  -8.8244596e-01   5.7467972e+01   3.7577347e+00   1.7533066e+00   0.0000000e+00   0.0000000e+00
  -5.4150000e+03  -7.0254153e-01   5.7297520e+01   3.8456610e+00   1.7956583e+00   0.0000000e+00   0.0000000e+00
  -5.4100000e+03  -5.1207973e-01   5.7131411e+01   3.9211428e+00   1.8350048e+00   0.0000000e+00   0.0000000e+00
  -5.4050000e+03  -3.1123756e-01   5.6969472e+01   3.9824588e+00   1.8708578e+00   0.0000000e+00   0.0000000e+00
  -5.4000000e+03  -1.0019200e-01   5.6811529e+01   4.0278880e+00   1.9027290e+00   0.0000000e+00   0.0000000e+00
  -5.3950000e+03   1.2082200e-01   5.6657581e+01   4.0561989e+00   1.9302102e+00   0.0000000e+00   0.0000000e+00
  -5.3900000e+03   3.5133772e-01   5.6508310e+01   4.0681194e+00   1.9532142e+00   0.0000000e+00   0.0000000e+00
  -5.3850000e+03   5.9083048e-01   5.6364573e+01   4.0648670e+00   1.9717339e+00   0.0000000e+00   0.0000000e+00
  -5.3800000e+03   8.3877563e-01   5.6227223e+01   4.0476592e+00   1.9857624e+00   0.0000000e+00   0.0000000e+00
  -5.3750000e+03   1.0946485e+00   5.6097116e+01   4.0177136e+00   1.9952926e+00   0.0000000e+00   0.0000000e+00
  -5.3700000e+03   1.3579244e+00   5.5975107e+01   3.9762477e+00   2.0003174e+00   0.0000000e+00   0.0000000e+00
  -5.3650000e+03   1.6280787e+00   5.5862050e+01   3.9244792e+00   2.0008299e+00   0.0000000e+00   0.0000000e+00
  -5.3600000e+03   1.9045866e+00   5.5758801e+01   3.8636255e+00   1.9968230e+00   0.0000000e+00   0.0000000e+00
  -5.3550000e+03   2.1869236e+00   5.5666214e+01   3.7949043e+00   1.9882897e+00   0.0000000e+00   0.0000000e+00
  -5.3500000e+03   2.4745650e+00   5.5585145e+01   3.7195330e+00   1.9752230e+00   0.0000000e+00   0.0000000e+00
  -5.3450000e+03   2.7669519e+00   5.5516240e+01   3.6388054e+00   1.9577319e+00   0.0000000e+00   0.0000000e+00
  -5.3400000e+03   3.0633891e+00   5.5459315e+01   3.5543199e+00   1.9363902e+00   0.0000000e+00   0.0000000e+00
  -5.3350000e+03   3.3631470e+00   5.5413978e+01   3.4677512e+00   1.9118875e+00   0.0000000e+00   0.0000000e+00
  -5.3300000e+03   3.6654962e+00   5.5379838e+01   3.3807738e+00   1.8849136e+00   0.0000000e+00   0.0000000e+00
  -5.3250000e+03   3.9697073e+00   5.5356500e+01   3.2950623e+00   1.8561583e+00   0.0000000e+00   0.0000000e+00
  -5.3200000e+03   4.2750508e+00   5.5343575e+01   3.2122914e+00   1.8263115e+00   0.0000000e+00   0.0000000e+00
  -5.3150000e+03   4.5807971e+00   5.5340669e+01   3.1341356e+00   1.7960627e+00   0.0000000e+00   0.0000000e+00
  -5.3100000e+03   4.8862169e+00   5.5347391e+01   3.0622695e+00   1.7661019e+00   0.0000000e+00   0.0000000e+00
  -5.3050000e+03   5.1905807e+00   5.5363348e+01   2.9983678e+00   1.7371187e+00   0.0000000e+00   0.0000000e+00
  -5.3000000e+03   5.4931590e+00   5.5388148e+01   2.9441050e+00   1.7098030e+00   0.0000000e+00   0.0000000e+00
  -5.2950000e+03   5.7932697e+00   5.5421024e+01   2.9007133e+00   1.6847847e+00   0.0000000e+00   0.0000000e+00
  -5.2900000e+03   6.0904204e+00   5.5459704e+01   2.8676554e+00   1.6624546e+00   0.0000000e+00   0.0000000e+00
  -5.2850000e+03   6.3841657e+00   5.5501544e+01   2.8439512e+00   1.6431435e+00   0.0000000e+00   0.0000000e+00
  -5.2800000e+03   6.6740606e+00   5.5543896e+01   2.8286209e+00   1.6271825e+00   0.0000000e+00   0.0000000e+00
  -5.2750000e+03   6.9596598e+00   5.5584115e+01   2.8206846e+00   1.6149026e+00   0.0000000e+00   0.0000000e+00
  -5.2700000e+03   7.2405182e+00   5.5619555e+01   2.8191625e+00   1.6066346e+00   0.0000000e+00   0.0000000e+00
  -5.2650000e+03   7.5161906e+00   5.5647569e+01   2.8230747e+00   1.6027094e+00   0.0000000e+00   0.0000000e+00
  -5.2600000e+03   7.7862318e+00   5.5665511e+01   2.8314412e+00   1.6034582e+00   0.0000000e+00   0.0000000e+00
  -5.2550000e+03   8.0501967e+00   5.5670735e+01   2.8432823e+00   1.6092117e+00   0.0000000e+00   0.0000000e+00
  -5.2500000e+03   8.3076400e+00   5.5660596e+01   2.8576180e+00   1.6203010e+00   0.0000000e+00   0.0000000e+00
  -5.2450000e+03   8.5580923e+00   5.5632891e+01   2.8735137e+00   1.6368290e+00   0.0000000e+00   0.0000000e+00
  -5.2400000e+03   8.8009865e+00   5.5587194e+01   2.8902159e+00   1.6579864e+00   0.0000000e+00   0.0000000e+00
  -5.2350000e+03   9.0357314e+00   5.5523526e+01   2.9070162e+00   1.6827361e+00   0.0000000e+00   0.0000000e+00
  -5.2300000e+03   9.2617355e+00   5.5441903e+01   2.9232062e+00   1.7100409e+00   0.0000000e+00   0.0000000e+00
  -5.2250000e+03   9.4784076e+00   5.5342346e+01   2.9380777e+00   1.7388636e+00   0.0000000e+00   0.0000000e+00
  -5.2200000e+03   9.6851563e+00   5.5224874e+01   2.9509224e+00   1.7681670e+00   0.0000000e+00   0.0000000e+00
  -5.2150000e+03   9.8813902e+00   5.5089504e+01   2.9610319e+00   1.7969138e+00   0.0000000e+00   0.0000000e+00
  -5.2100000e+03   1.0066518e+01   5.4936256e+01   2.9676979e+00   1.8240669e+00   0.0000000e+00   0.0000000e+00
  -5.2050000e+03   1.0239948e+01   5.4765148e+01   2.9702120e+00   1.8485890e+00   0.0000000e+00   0.0000000e+00
  -5.2000000e+03   1.0401090e+01   5.4576200e+01   2.9678660e+00   1.8694430e+00   0.0000000e+00   0.0000000e+00
  -5.1950000e+03   1.0549445e+01   5.4370076e+01   2.9603741e+00   1.8859840e+00   0.0000000e+00   0.0000000e+00
  -5.1900000e+03   1.0684890e+01   5.4150028e+01   2.9491411e+00   1.8991366e+00   0.0000000e+00   0.0000000e+00
  -5.1850000e+03   1.0807396e+01   5.3919950e+01   2.9359943e+00   1.9102177e+00   0.0000000e+00   0.0000000e+00
  -5.1800000e+03   1.0916932e+01   5.3683739e+01   2.9227611e+00   1.9205443e+00   0.0000000e+00   0.0000000e+00
  -5.1750000e+03   1.1013468e+01   5.3445293e+01   2.9112688e+00   1.9314334e+00   0.0000000e+00   0.0000000e+00
  -5.1700000e+03   1.1096975e+01   5.3208507e+01   2.9033448e+00   1.9442019e+00   0.0000000e+00   0.0000000e+00
  -5.1650000e+03   1.1167424e+01   5.2977278e+01   2.9008163e+00   1.9601667e+00   0.0000000e+00   0.0000000e+00
  -5.1600000e+03   1.1224783e+01   5.2755502e+01   2.9055108e+00   1.9806449e+00   0.0000000e+00   0.0000000e+00
  -5.1550000e+03   1.1269024e+01   5.2547075e+01   2.9192556e+00   2.0069533e+00   0.0000000e+00   0.0000000e+00
  -5.1500000e+03   1.1300117e+01   5.2355895e+01   2.9438780e+00   2.0404090e+00   0.0000000e+00   0.0000000e+00
  -5.1450000e+03   1.1318113e+01   5.2185130e+01   2.9806028e+00   2.0818370e+00   0.0000000e+00   0.0000000e+00
  -5.1400000e+03   1.1323391e+01   5.2035038e+01   3.0282445e+00   2.1300947e+00   0.0000000e+00   0.0000000e+00
  -5.1350000e+03   1.1316410e+01   5.1905153e+01   3.0850147e+00   2.1835480e+00   0.0000000e+00   0.0000000e+00
  -5.1300000e+03   1.1297631e+01   5.1795005e+01   3.1491255e+00   2.2405623e+00   0.0000000e+00   0.0000000e+00
  -5.1250000e+03   1.1267514e+01   5.1704125e+01   3.2187886e+00   2.2995034e+00   0.0000000e+00   0.0000000e+00
  -5.1200000e+03   1.1226518e+01   5.1632046e+01   3.2922159e+00   2.3587370e+00   0.0000000e+00   0.0000000e+00
  -5.1150000e+03   1.1175103e+01   5.1578300e+01   3.3676191e+00   2.4166285e+00   0.0000000e+00   0.0000000e+00
  -5.1100000e+03   1.1113730e+01   5.1542416e+01   3.4432101e+00   2.4715438e+00   0.0000000e+00   0.0000000e+00
  -5.1050000e+03   1.1042858e+01   5.1523929e+01   3.5172008e+00   2.5218484e+00   0.0000000e+00   0.0000000e+00
  -5.1000000e+03   1.0962948e+01   5.1522368e+01   3.5878030e+00   2.5659080e+00   0.0000000e+00   0.0000000e+00
  -5.0950000e+03   1.0874606e+01   5.1536988e+01   3.6536384e+00   2.6024902e+00   0.0000000e+00   0.0000000e+00
  -5.0900000e+03   1.0779026e+01   5.1565931e+01   3.7149686e+00   2.6319704e+00   0.0000000e+00   0.0000000e+00
  -5.0850000e+03   1.0677550e+01   5.1607063e+01   3.7724650e+00   2.6551259e+00   0.0000000e+00   0.0000000e+00
  -5.0800000e+03   1.0571519e+01   5.1658248e+01   3.8267990e+00   2.6727341e+00   0.0000000e+00   0.0000000e+00
  -5.0750000e+03   1.0462274e+01   5.1717351e+01   3.8786421e+00   2.6855725e+00   0.0000000e+00   0.0000000e+00
  -5.0700000e+03   1.0351157e+01   5.1782237e+01   3.9286657e+00   2.6944182e+00   0.0000000e+00   0.0000000e+00
  -5.0650000e+03   1.0239509e+01   5.1850771e+01   3.9775412e+00   2.7000488e+00   0.0000000e+00   0.0000000e+00
  -5.0600000e+03   1.0128670e+01   5.1920817e+01   4.0259402e+00   2.7032416e+00   0.0000000e+00   0.0000000e+00
  -5.0550000e+03   1.0019983e+01   5.1990241e+01   4.0745340e+00   2.7047738e+00   0.0000000e+00   0.0000000e+00
  -5.0500000e+03   9.9147890e+00   5.2056908e+01   4.1239940e+00   2.7054230e+00   0.0000000e+00   0.0000000e+00
  -5.0450000e+03   9.8143991e+00   5.2118938e+01   4.1747823e+00   2.7058708e+00   0.0000000e+00   0.0000000e+00
  -5.0400000e+03   9.7200078e+00   5.2175480e+01   4.2265228e+00   2.7064164e+00   0.0000000e+00   0.0000000e+00
  -5.0350000e+03   9.6327797e+00   5.2225935e+01   4.2786303e+00   2.7072635e+00   0.0000000e+00   0.0000000e+00
  -5.0300000e+03   9.5538795e+00   5.2269707e+01   4.3305192e+00   2.7086155e+00   0.0000000e+00   0.0000000e+00
  -5.0250000e+03   9.4844719e+00   5.2306201e+01   4.3816041e+00   2.7106761e+00   0.0000000e+00   0.0000000e+00
  -5.0200000e+03   9.4257215e+00   5.2334819e+01   4.4312997e+00   2.7136488e+00   0.0000000e+00   0.0000000e+00
  -5.0150000e+03   9.3787930e+00   5.2354964e+01   4.4790205e+00   2.7177373e+00   0.0000000e+00   0.0000000e+00
  -5.0100000e+03   9.3448512e+00   5.2366040e+01   4.5241811e+00   2.7231451e+00   0.0000000e+00   0.0000000e+00
  -5.0050000e+03   9.3250606e+00   5.2367451e+01   4.5661961e+00   2.7300758e+00   0.0000000e+00   0.0000000e+00
  -5.0000000e+03   9.3205860e+00   5.2358599e+01   4.6044800e+00   2.7387330e+00   0.0000000e+00   0.0000000e+00
  -4.9950000e+03   9.3322898e+00   5.2339141e+01   4.6385508e+00   2.7492429e+00   0.0000000e+00   0.0000000e+00
  -4.9900000e+03   9.3598255e+00   5.2309742e+01   4.6683396e+00   2.7614226e+00   0.0000000e+00   0.0000000e+00
  -4.9850000e+03   9.4025444e+00   5.2271323e+01   4.6938808e+00   2.7750118e+00   0.0000000e+00   0.0000000e+00
  -4.9800000e+03   9.4597979e+00   5.2224800e+01   4.7152088e+00   2.7897503e+00   0.0000000e+00   0.0000000e+00
  -4.9750000e+03   9.5309372e+00   5.2171094e+01   4.7323581e+00   2.8053777e+00   0.0000000e+00   0.0000000e+00
  -4.9700000e+03   9.6153135e+00   5.2111123e+01   4.7453632e+00   2.8216338e+00   0.0000000e+00   0.0000000e+00
  -4.9650000e+03   9.7122783e+00   5.2045806e+01   4.7542583e+00   2.8382584e+00   0.0000000e+00   0.0000000e+00
  -4.9600000e+03   9.8211828e+00   5.1976061e+01   4.7590781e+00   2.8549911e+00   0.0000000e+00   0.0000000e+00
  -4.9550000e+03   9.9413782e+00   5.1902808e+01   4.7598568e+00   2.8715717e+00   0.0000000e+00   0.0000000e+00
  -4.9500000e+03   1.0072216e+01   5.1826965e+01   4.7566290e+00   2.8877400e+00   0.0000000e+00   0.0000000e+00
  -4.9450000e+03   1.0213004e+01   5.1749473e+01   4.7494948e+00   2.9032958e+00   0.0000000e+00   0.0000000e+00
  -4.9400000e+03   1.0362874e+01   5.1671356e+01   4.7388173e+00   2.9182795e+00   0.0000000e+00   0.0000000e+00
