  -1.4920758e+03  -7.0930137e+00   4.6008842e+01   4.5971709e+00   3.2211940e+00
  -1.4882599e+03  -6.9239619e+00   4.6563190e+01   4.6680937e+00   3.2338684e+00
  -1.4844441e+03  -6.7605976e+00   4.7089711e+01   4.7374003e+00   3.2465841e+00
  -1.4806282e+03  -6.6029459e+00   4.7588127e+01   4.8045373e+00   3.2590371e+00
  -1.4768124e+03  -6.4510091e+00   4.8058220e+01   4.8690189e+00   3.2709629e+00
  -1.4729965e+03  -6.3047633e+00   4.8499826e+01   4.9304227e+00   3.2821324e+00
  -1.4691807e+03  -6.1641563e+00   4.8912831e+01   4.9883857e+00   3.2923517e+00
  -1.4653649e+03  -6.0291080e+00   4.9297170e+01   5.0426007e+00   3.3014589e+00
  -1.4615490e+03  -5.8995163e+00   4.9652829e+01   5.0928097e+00   3.3093208e+00
  -1.4577332e+03  -5.7752650e+00   4.9979844e+01   5.1387954e+00   3.3158285e+00
  -1.4539173e+03  -5.6562236e+00   5.0278304e+01   5.1803811e+00   3.3208917e+00
  -1.4501015e+03  -5.5422384e+00   5.0548344e+01   5.2174306e+00   3.3244367e+00
  -1.4462856e+03  -5.4331360e+00   5.0790148e+01   5.2498480e+00   3.3264023e+00
  -1.4424698e+03  -5.3287328e+00   5.1003946e+01   5.2775653e+00   3.3267338e+00
  -1.4386539e+03  -5.2288376e+00   5.1190018e+01   5.3005413e+00   3.3253857e+00
  -1.4348381e+03  -5.1332482e+00   5.1348690e+01   5.3187546e+00   3.3223248e+00
  -1.4310223e+03  -5.0417463e+00   5.1480331e+01   5.3322036e+00   3.3175308e+00
  -1.4272064e+03  -4.9540963e+00   5.1585345e+01   5.3409066e+00   3.3109935e+00
  -1.4233906e+03  -4.8700461e+00   5.1664175e+01   5.3449041e+00   3.3027115e+00
  -1.4195747e+03  -4.7893343e+00   5.1717291e+01   5.3442531e+00   3.2926931e+00
  -1.4157589e+03  -4.7116967e+00   5.1745176e+01   5.3390224e+00   3.2809595e+00
  -1.4119430e+03  -4.6368689e+00   5.1748312e+01   5.3292898e+00   3.2675439e+00
  -1.4081272e+03  -4.5645864e+00   5.1727181e+01   5.3151413e+00   3.2524909e+00
  -1.4043113e+03  -4.4945847e+00   5.1682268e+01   5.2966694e+00   3.2358552e+00
  -1.4004955e+03  -4.4265992e+00   5.1614055e+01   5.2739735e+00   3.2177008e+00
  -1.3966797e+03  -4.3603656e+00   5.1523024e+01   5.2471577e+00   3.1981001e+00
  -1.3928638e+03  -4.2956193e+00   5.1409659e+01   5.2163321e+00   3.1771332e+00
  -1.3890480e+03  -4.2320958e+00   5.1274443e+01   5.1816117e+00   3.1548870e+00
  -1.3852321e+03  -4.1695306e+00   5.1117859e+01   5.1431148e+00   3.1314549e+00
  -1.3814163e+03  -4.1076593e+00   5.0940389e+01   5.1009644e+00   3.1069357e+00
  -1.3776004e+03  -4.0462172e+00   5.0742517e+01   5.0552868e+00   3.0814333e+00
  -1.3737846e+03  -3.9849400e+00   5.0524726e+01   5.0062116e+00   3.0550561e+00
  -1.3699687e+03  -3.9235632e+00   5.0287498e+01   4.9538713e+00   3.0279165e+00
  -1.3661529e+03  -3.8618222e+00   5.0031316e+01   4.8984016e+00   3.0001299e+00
  -1.3623371e+03  -3.7994525e+00   4.9756664e+01   4.8399408e+00   2.9718147e+00
  -1.3585212e+03  -3.7361898e+00   4.9464024e+01   4.7786296e+00   2.9430915e+00
  -1.3547054e+03  -3.6717693e+00   4.9153879e+01   4.7146115e+00   2.9140822e+00
  -1.3508895e+03  -3.6059268e+00   4.8826713e+01   4.6480324e+00   2.8849099e+00
  -1.3470737e+03  -3.5383976e+00   4.8483007e+01   4.5790403e+00   2.8556978e+00
  -1.3432578e+03  -3.4689173e+00   4.8123246e+01   4.5077858e+00   2.8265687e+00
  -1.3394420e+03  -3.3972214e+00   4.7747912e+01   4.4344219e+00   2.7976443e+00
  -1.3356262e+03  -3.3230454e+00   4.7357488e+01   4.3591037e+00   2.7690442e+00
  -1.3318103e+03  -3.2461248e+00   4.6952456e+01   4.2819890e+00   2.7408853e+00
  -1.3279945e+03  -3.1661951e+00   4.6533301e+01   4.2032380e+00   2.7132811e+00
  -1.3241786e+03  -3.0829918e+00   4.6100504e+01   4.1230134e+00   2.6863403e+00
  -1.3203628e+03  -2.9962504e+00   4.5654549e+01   4.0414808e+00   2.6601662e+00
  -1.3165469e+03  -2.9057064e+00   4.5195919e+01   3.9588086e+00   2.6348561e+00
  -1.3127311e+03  -2.8110954e+00   4.4725096e+01   3.8751682e+00   2.6104998e+00
  -1.3089152e+03  -2.7121528e+00   4.4242565e+01   3.7907344e+00   2.5871788e+00
  -1.3050994e+03  -2.6086141e+00   4.3748806e+01   3.7056854e+00   2.5649658e+00
  -1.3012836e+03  -2.5002149e+00   4.3244304e+01   3.6202031e+00   2.5439234e+00
  -1.2974677e+03  -2.3866907e+00   4.2729542e+01   3.5344736e+00   2.5241037e+00
  -1.2936519e+03  -2.2677769e+00   4.2205002e+01   3.4486872e+00   2.5055472e+00
  -1.2898360e+03  -2.1432090e+00   4.1671167e+01   3.3630391e+00   2.4882828e+00
  -1.2860202e+03  -2.0127226e+00   4.1128520e+01   3.2777294e+00   2.4723265e+00
  -1.2822043e+03  -1.8760532e+00   4.0577545e+01   3.1929638e+00   2.4576821e+00
  -1.2783885e+03  -1.7329363e+00   4.0018724e+01   3.1089537e+00   2.4443403e+00
  -1.2745726e+03  -1.5831074e+00   3.9452540e+01   3.0259168e+00   2.4322789e+00
  -1.2707568e+03  -1.4263019e+00   3.8879476e+01   2.9440772e+00   2.4214632e+00
  -1.2669410e+03  -1.2622555e+00   3.8300015e+01   2.8636659e+00   2.4118460e+00
  -1.2631251e+03  -1.0907035e+00   3.7714640e+01   2.7849208e+00   2.4033686e+00
  -1.2593093e+03  -9.1138161e-01   3.7123833e+01   2.7080870e+00   2.3959610e+00
  -1.2554934e+03  -7.2402518e-01   3.6528079e+01   2.6334162e+00   2.3895431e+00
  -1.2516776e+03  -5.2836978e-01   3.5927859e+01   2.5611670e+00   2.3840251e+00
  -1.2478617e+03  -3.2415091e-01   3.5323658e+01   2.4916038e+00   2.3793095e+00
  -1.2440459e+03  -1.1110406e-01   3.4715956e+01   2.4249955e+00   2.3752914e+00
  -1.2402300e+03   1.1103525e-01   3.4105239e+01   2.3616147e+00   2.3718602e+00
  -1.2364142e+03   3.4253151e-01   3.3491988e+01   2.3017348e+00   2.3689008e+00
  -1.2325984e+03   5.8364923e-01   3.2876686e+01   2.2456283e+00   2.3662950e+00
  -1.2287825e+03   8.3465289e-01   3.2259817e+01   2.1935622e+00   2.3639228e+00
  -1.2249667e+03   1.0958070e+00   3.1641863e+01   2.1457953e+00   2.3616638e+00
  -1.2211508e+03   1.3673760e+00   3.1023308e+01   2.1025731e+00   2.3593989e+00
  -1.2173350e+03   1.6496244e+00   3.0404634e+01   2.0641229e+00   2.3570114e+00
  -1.2135191e+03   1.9428114e+00   2.9786326e+01   2.0306468e+00   2.3543874e+00
  -1.2097033e+03   2.2471617e+00   2.9168880e+01   2.0023061e+00   2.3514111e+00
  -1.2058874e+03   2.5628126e+00   2.8552823e+01   1.9791905e+00   2.3479535e+00
  -1.2020716e+03   2.8897906e+00   2.7938721e+01   1.9612963e+00   2.3438706e+00
  -1.1982558e+03   3.2280230e+00   2.7327184e+01   1.9485187e+00   2.3390066e+00
  -1.1944399e+03   3.5773375e+00   2.6718864e+01   1.9406476e+00   2.3331993e+00
  -1.1906241e+03   3.9374635e+00   2.6114439e+01   1.9373731e+00   2.3262846e+00
  -1.1868082e+03   4.3080463e+00   2.5514614e+01   1.9383022e+00   2.3181011e+00
  -1.1829924e+03   4.6886429e+00   2.4920121e+01   1.9429786e+00   2.3084930e+00
  -1.1791765e+03   5.0787067e+00   2.4331714e+01   1.9509006e+00   2.2973129e+00
  -1.1753607e+03   5.4775906e+00   2.3750168e+01   1.9615276e+00   2.2844240e+00
  -1.1715448e+03   5.8845567e+00   2.3176270e+01   1.9742872e+00   2.2697038e+00
  -1.1677290e+03   6.2987930e+00   2.2610822e+01   1.9885889e+00   2.2530481e+00
  -1.1639132e+03   6.7194212e+00   2.2054643e+01   2.0038418e+00   2.2343748e+00
  -1.1600973e+03   7.1454964e+00   2.1508570e+01   2.0194727e+00   2.2136262e+00
  -1.1562815e+03   7.5760129e+00   2.0973460e+01   2.0349364e+00   2.1907729e+00
  -1.1524656e+03   8.0099184e+00   2.0450192e+01   2.0497198e+00   2.1658183e+00
  -1.1486498e+03   8.4461227e+00   1.9939667e+01   2.0633473e+00   2.1388038e+00
  -1.1448339e+03   8.8834904e+00   1.9442803e+01   2.0753953e+00   2.1098127e+00
  -1.1410181e+03   9.3208314e+00   1.8960527e+01   2.0855043e+00   2.0789732e+00
  -1.1372022e+03   9.7569020e+00   1.8493774e+01   2.0933784e+00   2.0464659e+00
  -1.1333864e+03   1.0190431e+01   1.8043485e+01   2.0987710e+00   2.0125296e+00
  -1.1295706e+03   1.0620138e+01   1.7610602e+01   2.1014739e+00   1.9774688e+00
  -1.1257547e+03   1.1044747e+01   1.7196068e+01   2.1013140e+00   1.9416633e+00
  -1.1219389e+03   1.1462977e+01   1.6800824e+01   2.0981560e+00   1.9055812e+00
  -1.1181230e+03   1.1873549e+01   1.6425813e+01   2.0919049e+00   1.8697937e+00
  -1.1143072e+03   1.2275186e+01   1.6071978e+01   2.0825109e+00   1.8349894e+00
  -1.1104913e+03   1.2666613e+01   1.5740257e+01   2.0699769e+00   1.8019900e+00
  -1.1066755e+03   1.3046584e+01   1.5431567e+01   2.0543745e+00   1.7717659e+00
  -1.1028596e+03   1.3413911e+01   1.5146765e+01   2.0358558e+00   1.7454458e+00
  -1.0990438e+03   1.3767472e+01   1.4886646e+01   2.0146586e+00   1.7242915e+00
  -1.0952280e+03   1.4106219e+01   1.4651939e+01   1.9911167e+00   1.7096513e+00
  -1.0914121e+03   1.4429188e+01   1.4443295e+01   1.9656719e+00   1.7028990e+00
  -1.0875963e+03   1.4735496e+01   1.4261282e+01   1.9388594e+00   1.7053490e+00
  -1.0837804e+03   1.5024324e+01   1.4106387e+01   1.9112961e+00   1.7181602e+00
  -1.0799646e+03   1.5294909e+01   1.3979007e+01   1.8836752e+00   1.7422463e+00
  -1.0761487e+03   1.5546556e+01   1.3879467e+01   1.8567642e+00   1.7782097e+00
  -1.0723329e+03   1.5778640e+01   1.3808016e+01   1.8313920e+00   1.8263063e+00
  -1.0685170e+03   1.5990608e+01   1.3764827e+01   1.8084212e+00   1.8864429e+00
  -1.0647012e+03   1.6181984e+01   1.3750006e+01   1.7887204e+00   1.9582073e+00
  -1.0608854e+03   1.6352365e+01   1.3763596e+01   1.7731331e+00   2.0409197e+00
  -1.0570695e+03   1.6501398e+01   1.3805569e+01   1.7624457e+00   2.1336959e+00
  -1.0532537e+03   1.6628790e+01   1.3875836e+01   1.7573605e+00   2.2355189e+00
  -1.0494378e+03   1.6734309e+01   1.3974249e+01   1.7584556e+00   2.3453057e+00
  -1.0456220e+03   1.6817781e+01   1.4100589e+01   1.7661528e+00   2.4619490e+00
  -1.0418061e+03   1.6879095e+01   1.4254572e+01   1.7807007e+00   2.5843464e+00
  -1.0379903e+03   1.6918235e+01   1.4435855e+01   1.8021736e+00   2.7114200e+00
  -1.0341744e+03   1.6935276e+01   1.4644044e+01   1.8304707e+00   2.8421281e+00
  -1.0303586e+03   1.6930364e+01   1.4878699e+01   1.8653227e+00   2.9754717e+00
  -1.0265428e+03   1.6903709e+01   1.5139340e+01   1.9063069e+00   3.1104962e+00
  -1.0227269e+03   1.6855591e+01   1.5425448e+01   1.9528792e+00   3.2462903e+00
  -1.0189111e+03   1.6786372e+01   1.5736457e+01   2.0044071e+00   3.3819868e+00
  -1.0150952e+03   1.6696477e+01   1.6071757e+01   2.0601919e+00   3.5167595e+00
  -1.0112794e+03   1.6586379e+01   1.6430694e+01   2.1194855e+00   3.6498169e+00
  -1.0074635e+03   1.6456597e+01   1.6812569e+01   2.1815138e+00   3.7804013e+00
  -1.0036477e+03   1.6307704e+01   1.7216628e+01   2.2455001e+00   3.9077910e+00
  -9.9983185e+02   1.6140333e+01   1.7642077e+01   2.3106799e+00   4.0313001e+00
  -9.9601600e+02   1.5955170e+01   1.8088073e+01   2.3763067e+00   4.1502814e+00
  -9.9220016e+02   1.5752942e+01   1.8553712e+01   2.4416604e+00   4.2641291e+00
  -9.8838431e+02   1.5534415e+01   1.9038060e+01   2.5060670e+00   4.3722871e+00
  -9.8456847e+02   1.5300378e+01   1.9540173e+01   2.5689094e+00   4.4742582e+00
  -9.8075262e+02   1.5051634e+01   2.0059092e+01   2.6296292e+00   4.5696013e+00
  -9.7693678e+02   1.4789001e+01   2.0593835e+01   2.6877231e+00   4.6579384e+00
  -9.7312094e+02   1.4513298e+01   2.1143409e+01   2.7427476e+00   4.7389585e+00
  -9.6930509e+02   1.4225339e+01   2.1706802e+01   2.7943091e+00   4.8124154e+00
  -9.6548925e+02   1.3925941e+01   2.2282986e+01   2.8420560e+00   4.8781218e+00
  -9.6167340e+02   1.3615920e+01   2.2870937e+01   2.8856731e+00   4.9359459e+00
  -9.5785756e+02   1.3296097e+01   2.3469610e+01   2.9248845e+00   4.9858110e+00
  -9.5404171e+02   1.2967293e+01   2.4077946e+01   2.9594649e+00   5.0276961e+00
  -9.5022587e+02   1.2630332e+01   2.4694889e+01   2.9892355e+00   5.0616248e+00
  -9.4641003e+02   1.2286048e+01   2.5319388e+01   3.0140691e+00   5.0876558e+00
  -9.4259418e+02   1.1935289e+01   2.5950395e+01   3.0339038e+00   5.1058862e+00
  -9.3877834e+02   1.1578928e+01   2.6586858e+01   3.0487375e+00   5.1164566e+00
  -9.3496249e+02   1.1217860e+01   2.7227721e+01   3.0586251e+00   5.1195587e+00
  -9.3114665e+02   1.0852987e+01   2.7871922e+01   3.0636746e+00   5.1154255e+00
  -9.2733080e+02   1.0485202e+01   2.8518415e+01   3.0640316e+00   5.1043235e+00
  -9.2351496e+02   1.0115373e+01   2.9166191e+01   3.0598651e+00   5.0865368e+00
  -9.1969911e+02   9.7443333e+00   2.9814282e+01   3.0513625e+00   5.0623651e+00
  -9.1588327e+02   9.3728636e+00   3.0461754e+01   3.0387298e+00   5.0321176e+00
  -9.1206743e+02   9.0016969e+00   3.1107705e+01   3.0221889e+00   4.9961133e+00
  -9.0825158e+02   8.6315253e+00   3.1751261e+01   3.0019752e+00   4.9546783e+00
  -9.0443574e+02   8.2630061e+00   3.2391573e+01   2.9783351e+00   4.9081444e+00
  -9.0061989e+02   7.8967588e+00   3.3027817e+01   2.9515247e+00   4.8568481e+00
  -8.9680405e+02   7.5333566e+00   3.3659198e+01   2.9218086e+00   4.8011298e+00
  -8.9298820e+02   7.1733316e+00   3.4284951e+01   2.8894585e+00   4.7413330e+00
  -8.8917236e+02   6.8171862e+00   3.4904339e+01   2.8547528e+00   4.6778038e+00
  -8.8535652e+02   6.4653976e+00   3.5516653e+01   2.8179746e+00   4.6108893e+00
  -8.8154067e+02   6.1184146e+00   3.6121220e+01   2.7794118e+00   4.5409356e+00
  -8.7772483e+02   5.7766496e+00   3.6717396e+01   2.7393549e+00   4.4682876e+00
  -8.7390898e+02   5.4404789e+00   3.7304565e+01   2.6980973e+00   4.3932875e+00
  -8.7009314e+02   5.1102488e+00   3.7882145e+01   2.6559339e+00   4.3162729e+00
  -8.6627729e+02   4.7862762e+00   3.8449596e+01   2.6131595e+00   4.2375754e+00
  -8.6246145e+02   4.4688457e+00   3.9006414e+01   2.5700651e+00   4.1575205e+00
  -8.5864561e+02   4.1582138e+00   3.9552124e+01   2.5269378e+00   4.0764287e+00
  -8.5482976e+02   3.8546087e+00   4.0086282e+01   2.4840598e+00   3.9946115e+00
  -8.5101392e+02   3.5582325e+00   4.0608487e+01   2.4417062e+00   3.9123691e+00
  -8.4719807e+02   3.2692592e+00   4.1118376e+01   2.4001411e+00   3.8299883e+00
  -8.4338223e+02   2.9878396e+00   4.1615629e+01   2.3596179e+00   3.7477397e+00
  -8.3956638e+02   2.7141057e+00   4.2099970e+01   2.3203775e+00   3.6658771e+00
  -8.3575054e+02   2.4481703e+00   4.2571160e+01   2.2826455e+00   3.5846381e+00
  -8.3193469e+02   2.1901279e+00   4.3028993e+01   2.2466292e+00   3.5042425e+00
  -8.2811885e+02   1.9400510e+00   4.3473311e+01   2.2125138e+00   3.4248856e+00
  -8.2430301e+02   1.6979889e+00   4.3903993e+01   2.1804588e+00   3.3467406e+00
  -8.2048716e+02   1.4639691e+00   4.4320945e+01   2.1505967e+00   3.2699648e+00
  -8.1667132e+02   1.2379881e+00   4.4724096e+01   2.1230253e+00   3.1947006e+00
  -8.1285547e+02   1.0200058e+00   4.5113405e+01   2.0978026e+00   3.1210694e+00
  -8.0903963e+02   8.0994998e-01   4.5488860e+01   2.0749495e+00   3.0491674e+00
  -8.0522378e+02   6.0771485e-01   4.5850488e+01   2.0544487e+00   2.9790599e+00
  -8.0140794e+02   4.1316772e-01   4.6198344e+01   2.0362523e+00   2.9107852e+00
  -7.9759210e+02   2.2616047e-01   4.6532501e+01   2.0202929e+00   2.8443657e+00
  -7.9377625e+02   4.6539626e-02   4.6853036e+01   2.0064918e+00   2.7798207e+00
  -7.8996041e+02  -1.2584905e-01   4.7160027e+01   1.9947640e+00   2.7171704e+00
  -7.8614456e+02  -2.9115977e-01   4.7453553e+01   1.9850190e+00   2.6564365e+00
  -7.8232872e+02  -4.4954677e-01   4.7733691e+01   1.9771612e+00   2.5976417e+00
  -7.7851287e+02  -6.0116428e-01   4.8000520e+01   1.9710908e+00   2.5408099e+00
  -7.7469703e+02  -7.4616652e-01   4.8254118e+01   1.9667043e+00   2.4859657e+00
  -7.7088118e+02  -8.8470772e-01   4.8494562e+01   1.9638954e+00   2.4331344e+00
  -7.6706534e+02  -1.0169421e+00   4.8721930e+01   1.9625557e+00   2.3823417e+00
  -7.6324950e+02  -1.1430239e+00   4.8936302e+01   1.9625752e+00   2.3336134e+00
  -7.5943365e+02  -1.2631073e+00   4.9137754e+01   1.9638432e+00   2.2869751e+00
  -7.5561781e+02  -1.3773467e+00   4.9326364e+01   1.9662490e+00   2.2424517e+00
  -7.5180196e+02  -1.4858961e+00   4.9502212e+01   1.9696823e+00   2.2000674e+00
  -7.4798612e+02  -1.5889098e+00   4.9665374e+01   1.9740339e+00   2.1598449e+00
  -7.4417027e+02  -1.6865421e+00   4.9815928e+01   1.9791961e+00   2.1218052e+00
  -7.4035443e+02  -1.7789471e+00   4.9953954e+01   1.9850634e+00   2.0859668e+00
  -7.3653859e+02  -1.8662792e+00   5.0079529e+01   1.9915326e+00   2.0523459e+00
  -7.3272274e+02  -1.9486925e+00   5.0192730e+01   1.9985029e+00   2.0209554e+00
  -7.2890690e+02  -2.0263412e+00   5.0293636e+01   2.0058769e+00   1.9918045e+00
  -7.2509105e+02  -2.0993796e+00   5.0382326e+01   2.0135602e+00   1.9648988e+00
  -7.2127521e+02  -2.1679620e+00   5.0458876e+01   2.0214614e+00   1.9402392e+00
  -7.1745936e+02  -2.2322424e+00   5.0523365e+01   2.0294932e+00   1.9178221e+00
  -7.1364352e+02  -2.2923753e+00   5.0575871e+01   2.0375712e+00   1.8976389e+00
  -7.0982767e+02  -2.3485147e+00   5.0616472e+01   2.0456151e+00   1.8796761e+00
  -7.0601183e+02  -2.4008149e+00   5.0645247e+01   2.0535480e+00   1.8639149e+00
  -7.0219599e+02  -2.4494302e+00   5.0662272e+01   2.0612969e+00   1.8503315e+00
  -6.9838014e+02  -2.4945148e+00   5.0667627e+01   2.0687922e+00   1.8388970e+00
  -6.9456430e+02  -2.5362229e+00   5.0661389e+01   2.0759685e+00   1.8295778e+00
  -6.9074845e+02  -2.5747087e+00   5.0643636e+01   2.0827636e+00   1.8223359e+00
  -6.8693261e+02  -2.6101264e+00   5.0614446e+01   2.0891195e+00   1.8171291e+00
  -6.8311676e+02  -2.6426303e+00   5.0573897e+01   2.0949818e+00   1.8139118e+00
  -6.7930092e+02  -2.6723747e+00   5.0522068e+01   2.1002999e+00   1.8126356e+00
  -6.7548508e+02  -2.6995136e+00   5.0459036e+01   2.1050272e+00   1.8132494e+00
  -6.7166923e+02  -2.7242015e+00   5.0384880e+01   2.1091209e+00   1.8157009e+00
  -6.6785339e+02  -2.7465924e+00   5.0299677e+01   2.1125422e+00   1.8199363e+00
  -6.6403754e+02  -2.7668406e+00   5.0203505e+01   2.1152565e+00   1.8259021e+00
  -6.6022170e+02  -2.7851004e+00   5.0096442e+01   2.1172334e+00   1.8335449e+00
  -6.5640585e+02  -2.8015260e+00   4.9978568e+01   2.1184470e+00   1.8428124e+00
  -6.5259001e+02  -2.8162715e+00   4.9849958e+01   2.1188760e+00   1.8536542e+00
  -6.4877417e+02  -2.8294913e+00   4.9710693e+01   2.1185039e+00   1.8660219e+00
  -6.4495832e+02  -2.8413395e+00   4.9560848e+01   2.1173193e+00   1.8798704e+00
  -6.4114248e+02  -2.8519704e+00   4.9400504e+01   2.1153163e+00   1.8951575e+00
  -6.3732663e+02  -2.8615382e+00   4.9229737e+01   2.1124947e+00   1.9118452e+00
  -6.3351079e+02  -2.8701971e+00   4.9048625e+01   2.1088606e+00   1.9298993e+00
  -6.2969494e+02  -2.8781014e+00   4.8857248e+01   2.1044267e+00   1.9492903e+00
  -6.2587910e+02  -2.8854053e+00   4.8655682e+01   2.0992129e+00   1.9699932e+00
  -6.2206325e+02  -2.8922630e+00   4.8444005e+01   2.0932468e+00   1.9919882e+00
  -6.1824741e+02  -2.8988287e+00   4.8222297e+01   2.0865643e+00   2.0152602e+00
  -6.1443157e+02  -2.9052567e+00   4.7990634e+01   2.0792107e+00   2.0397996e+00
  -6.1061572e+02  -2.9117012e+00   4.7749096e+01   2.0712408e+00   2.0656018e+00
  -6.0679988e+02  -2.9183164e+00   4.7497759e+01   2.0627204e+00   2.0926674e+00
  -6.0298403e+02  -2.9252566e+00   4.7236702e+01   2.0537266e+00   2.1210023e+00
  -5.9916819e+02  -2.9326759e+00   4.6966003e+01   2.0443493e+00   2.1506175e+00
  -5.9535234e+02  -2.9407281e+00   4.6685740e+01   2.0346916e+00   2.1815285e+00
  -5.9153650e+02  -2.9495630e+00   4.6395998e+01   2.0248699e+00   2.2137497e+00
  -5.8772066e+02  -2.9593214e+00   4.6096883e+01   2.0150124e+00   2.2472790e+00
  -5.8390481e+02  -2.9701284e+00   4.5788532e+01   2.0052562e+00   2.2820909e+00
  -5.8008897e+02  -2.9820851e+00   4.5471107e+01   1.9957436e+00   2.3181424e+00
  -5.7627312e+02  -2.9952701e+00   4.5144801e+01   1.9866224e+00   2.3553683e+00
  -5.7245728e+02  -3.0097355e+00   4.4809844e+01   1.9780438e+00   2.3936718e+00
  -5.6864143e+02  -3.0255081e+00   4.4466505e+01   1.9701618e+00   2.4329235e+00
  -5.6482559e+02  -3.0426035e+00   4.4115086e+01   1.9631327e+00   2.4729646e+00
  -5.6100974e+02  -3.0610303e+00   4.3755928e+01   1.9571127e+00   2.5136086e+00
  -5.5719390e+02  -3.0807836e+00   4.3389414e+01   1.9522526e+00   2.5546445e+00
  -5.5337806e+02  -3.1018369e+00   4.3015974e+01   1.9486942e+00   2.5958342e+00
  -5.4956221e+02  -3.1241385e+00   4.2636091e+01   1.9465709e+00   2.6369077e+00
  -5.4574637e+02  -3.1476136e+00   4.2250306e+01   1.9460060e+00   2.6775651e+00
  -5.4193052e+02  -3.1721587e+00   4.1859222e+01   1.9471056e+00   2.7174784e+00
  -5.3811468e+02  -3.1976621e+00   4.1463499e+01   1.9499598e+00   2.7562973e+00
  -5.3429883e+02  -3.2240286e+00   4.1063830e+01   1.9546581e+00   2.7936684e+00
  -5.3048299e+02  -3.2511951e+00   4.0660908e+01   1.9612932e+00   2.8292536e+00
  -5.2666715e+02  -3.2791348e+00   4.0255440e+01   1.9699445e+00   2.8627280e+00
  -5.2285130e+02  -3.3078619e+00   3.9848134e+01   1.9806673e+00   2.8937924e+00
  -5.1903546e+02  -3.3374078e+00   3.9439715e+01   1.9934866e+00   2.9221760e+00
  -5.1521961e+02  -3.3677932e+00   3.9030914e+01   2.0083906e+00   2.9476329e+00
  -5.1140377e+02  -3.3990365e+00   3.8622460e+01   2.0253355e+00   2.9699425e+00
  -5.0758792e+02  -3.4311674e+00   3.8215060e+01   2.0442518e+00   2.9889183e+00
  -5.0377208e+02  -3.4642338e+00   3.7809391e+01   2.0650469e+00   3.0044118e+00
  -4.9995624e+02  -3.4982816e+00   3.7406099e+01   2.0876022e+00   3.0163085e+00
  -4.9614039e+02  -3.5333332e+00   3.7005804e+01   2.1117701e+00   3.0245249e+00
  -4.9232455e+02  -3.5694088e+00   3.6609101e+01   2.1373877e+00   3.0290048e+00
  -4.8850870e+02  -3.6065453e+00   3.6216545e+01   2.1642910e+00   3.0297167e+00
  -4.8469286e+02  -3.6448010e+00   3.5828644e+01   2.1923273e+00   3.0266553e+00
  -4.8087701e+02  -3.6842430e+00   3.5445886e+01   2.2213490e+00   3.0198469e+00
  -4.7706117e+02  -3.7249324e+00   3.5068745e+01   2.2512047e+00   3.0093456e+00
