-5903	-15.397	61.999	4.124	3.773	56.843	3.908
-5902	-15.405	61.986	4.113	3.754	56.985	3.902
-5901	-15.413	61.974	4.102	3.734	57.126	3.895
-5900	-15.421	61.962	4.092	3.715	57.266	3.889
-5899	-15.429	61.949	4.082	3.695	57.405	3.882
-5898	-15.436	61.937	4.073	3.676	57.544	3.875
-5897	-15.443	61.925	4.064	3.657	57.681	3.867
-5896	-15.449	61.913	4.055	3.638	57.817	3.859
-5895	-15.455	61.901	4.047	3.619	57.952	3.85
-5894	-15.461	61.888	4.039	3.6	58.085	3.841
-5893	-15.466	61.876	4.031	3.581	58.218	3.831
-5892	-15.470	61.864	4.024	3.563	58.35	3.821
-5891	-15.475	61.852	4.018	3.544	58.481	3.81
-5890	-15.479	61.84	4.011	3.526	58.61	3.799
-5889	-15.482	61.828	4.005	3.507	58.739	3.787
-5888	-15.485	61.817	4.000	3.489	58.866	3.775
-5887	-15.488	61.805	3.994	3.47	58.993	3.762
-5886	-15.490	61.793	3.989	3.452	59.118	3.748
-5885	-15.492	61.781	3.984	3.434	59.242	3.734
-5884	-15.493	61.77	3.980	3.416	59.364	3.719
-5883	-15.494	61.758	3.976	3.398	59.486	3.704
-5882	-15.494	61.746	3.972	3.38	59.606	3.688
-5881	-15.494	61.735	3.968	3.362	59.725	3.672
-5880	-15.493	61.723	3.964	3.343	59.843	3.654
-5879	-15.492	61.712	3.961	3.325	59.96	3.637
-5878	-15.490	61.7	3.958	3.307	60.075	3.618
-5877	-15.488	61.689	3.955	3.289	60.189	3.599
-5876	-15.485	61.678	3.952	3.271	60.302	3.58
-5875	-15.482	61.666	3.950	3.253	60.413	3.56
-5874	-15.478	61.655	3.947	3.235	60.523	3.539
-5873	-15.474	61.644	3.945	3.217	60.632	3.517
-5872	-15.469	61.633	3.943	3.199	60.739	3.495
-5871	-15.464	61.622	3.941	3.181	60.845	3.473
-5870	-15.458	61.611	3.939	3.163	60.95	3.449
-5869	-15.452	61.6	3.937	3.145	61.053	3.426
-5868	-15.445	61.589	3.935	3.127	61.154	3.401
-5867	-15.438	61.578	3.933	3.109	61.254	3.376
-5866	-15.430	61.567	3.932	3.091	61.353	3.35
-5865	-15.421	61.556	3.930	3.073	61.45	3.324
-5864	-15.412	61.546	3.928	3.055	61.546	3.297
-5863	-15.402	61.535	3.926	3.036	61.64	3.27
-5862	-15.392	61.525	3.925	3.018	61.732	3.242
-5861	-15.381	61.514	3.923	3	61.823	3.213
-5860	-15.370	61.504	3.921	2.981	61.912	3.184
-5859	-15.358	61.493	3.920	2.963	61.999	3.154
-5858	-15.345	61.483	3.918	2.944	62.085	3.124
-5857	-15.332	61.472	3.916	2.926	62.169	3.093
-5856	-15.318	61.462	3.914	2.907	62.252	3.062
-5855	-15.304	61.452	3.912	2.889	62.332	3.03
-5854	-15.289	61.442	3.910	2.87	62.411	2.998
-5853	-15.274	61.432	3.908	2.851	62.488	2.966
