-3000	-7.1	38.4	4.8	3.7	60.7	11.6
-2950	-3.6	38.8	4.6	3.6	60.9	11.7
-2900	-0.4	39.2	4.1	3.2	60.8	11.2
-2850	1.9	40.1	3.2	2.4	60.5	10.2
-2800	3.2	40.9	2.2	1.6	59.9	8.8
-2750	3.3	41.3	1.8	1.4	59	7.4
-2700	1.9	40.9	2.6	1.9	57.8	6.9
-2650	-0.2	39.7	3.4	2.7	56.4	8.0
-2600	-2.2	37.6	3.9	3.1	55.1	10.5
-2550	-3.2	34.8	3.8	3.1	54.1	13.5
-2500	-3	32	3.1	2.6	53.6	16.4
-2450	-1.9	29.7	2.2	1.9	53.6	19.1
-2400	-0.6	28.5	1.8	1.6	54.2	21.4
-2350	0.2	28.7	2.1	1.8	55.1	23.3
-2300	0.4	30.3	2.4	2.1	56.5	25.0
-2250	0.2	32.6	2.4	2.0	58.2	26.2
-2200	0.3	34.7	1.8	1.5	60.3	27.1
-2150	1.3	35.5	1.3	1.1	62.6	27.7
-2100	2.8	34.5	1.6	1.3	65.1	28.1
-2050	4.2	32.5	1.6	1.4	67.7	28.2
-2000	4.8	31	1.2	1.0	70.5	28.0
-1950	4.6	31.4	1.3	1.1	73.4	27.7
-1900	4.2	33.5	1.5	1.3	76.3	27.1
-1850	4.2	35.6	1.2	0.9	79.1	26.5
-1800	4.9	36.8	1.0	0.8	81.9	25.7
-1750	5.9	37.3	1.2	0.9	84.5	24.7
-1700	6.6	37.9	1.4	1.1	87	23.8
-1650	6.4	38.3	1.7	1.4	89.3	22.8
-1600	5.3	38.3	2.2	1.7	91.3	21.7
-1550	3.6	37.4	2.7	2.1	93	20.7
-1500	1.7	35.2	3.0	2.4	94.3	19.7
-1450	0	31.9	2.9	2.5	95.3	18.7
-1400	-1.2	28.4	2.5	2.2	95.8	17.8
-1350	-1.8	25.5	1.9	1.7	95.7	17.0
-1300	-1.3	23.7	1.3	1.2	95.2	16.4
-1250	0.4	23.1	1.1	1.0	94	15.8
-1200	2.9	23.5	1.2	1.1	92.2	15.3
-1150	5	24.8	1.3	1.2	89.8	14.8
-1100	5.4	27.6	1.8	1.6	86.6	14.5
-1050	4	30.8	1.7	1.5	82.7	14.2
-1000	2.1	32.3	1.3	1.1	78.1	13.8
-950	1	31.2	1.8	1.6	73	13.3
-900	0.7	28.2	2.3	2.1	67.3	12.6
-850	1.1	24.6	2.2	2.0	61.4	11.7
-800	1.5	21.9	1.6	1.5	55.7	10.5
-750	1.3	21.1	1.2	1.1	50.5	9.2
-700	-0.1	22.2	1.6	1.5	46.3	7.9
-650	-2.6	24.9	2.1	1.9	43.3	6.7
-600	-5.6	28.3	2.1	1.8	41.8	6.0
-550	-8.2	31.2	1.6	1.3	41.7	5.9
-500	-9.3	32.6	0.8	0.7	43.1	6.4
-450	-7.9	32	1.2	1.0	45.6	7.0
-400	-3.5	29.3	1.9	1.6	49	7.7
-350	2.3	25.1	2.2	2.0	53	8.2
-300	7.2	20.1	2.2	2.1	57.2	8.4
-250	9.7	15.9	1.8	1.7	61.2	8.4
-200	9	14.1	1.9	1.8	64.9	8.1
-150	5.8	15.6	2.4	2.3	68	7.6
-100	1.7	19.6	2.5	2.3	70.1	7.0
-50	-2.4	24.5	2.2	2.0	71.1	6.4
0	-5.7	28.8	1.7	1.5	70.9	6.1
50	-6.8	31.6	1.1	0.9	69.3	6.2
100	-4.5	33.1	1.8	1.5	66.3	6.7
150	-0.3	33	2.9	2.4	61.9	7.4
200	3.1	30.8	3.6	3.1	56.6	7.9
250	4.1	26.8	3.6	3.2	50.7	7.9
300	2.5	22.7	3.2	2.9	45.2	7.1
350	-0.4	19.5	2.6	2.5	41	5.7
400	-3	17.8	2.0	1.9	38.5	4.2
450	-4.1	17.1	1.4	1.4	37.9	3.3
500	-3.6	17	1.2	1.2	39	3.0
550	-1.7	17.2	1.1	1.0	41.2	3.0
600	1.1	17.8	0.9	0.8	43.5	2.8
650	4.6	19.6	0.9	0.8	44.8	2.9
700	6.7	22.3	0.7	0.7	44.9	3.2
750	4.6	24.5	0.9	0.8	44.2	3.5
800	-0.3	24	1.4	1.3	43.2	3.7
850	-4.9	23	1.1	1.0	42.4	4.2
900	-6	24.2	0.9	0.9	42.8	5.8
950	-4.4	28.8	1.6	1.4	45.2	7.6
1000	-2.7	35.2	1.6	1.3	49.7	8.3
1050	-0.4	39.9	1.2	0.9	55.1	6.8
1100	3.5	41.1	1.2	0.9	59.7	3.8
1150	5.6	39.3	1.1	0.9	61.2	3.3
1200	4.2	36.9	1.0	0.8	59.7	5.4
1250	1.5	36.5	0.8	0.7	56.6	6.2
1300	-0.4	38.6	0.6	0.5	52.7	5.8
1350	0.3	41.1	0.7	0.5	48.4	4.6
1400	4.5	40.8	0.6	0.4	45.1	3.1
1450	4.7	38.5	0.6	0.4	44.4	3.5
1500	3.4	37.5	0.6	0.4	46.6	5.2
1550	3.1	39.1	1.0	0.8	50.5	5.9
1600	3.3	42	1.0	0.7	54.2	5.6
1650	3.8	42.9	0.9	0.6	55.8	5.1
1700	5.3	40.7	1.2	1.0	54	4.4
1750	7.1	38.3	0.9	0.7	49.6	3.2
1800	7.9	37.6	0.4	0.4	43.9	1.9
1850	7.7	35.4	0.6	0.5	38.4	1.1
1900	9	33.2	0.7	0.5	35.1	0.7
1950	12	34.9	0.5	0.4	36.7	0.4
